TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W),Codec
6.37574E+13,21.1,0.1,6,0.1,15,0,HEVC
6.37574E+13,21.8,0.7,6,0.1,15,0,HEVC
6.37574E+13,21.6,0.5,6,0.1,15,0,HEVC
6.37574E+13,22.5,1.4,6,0.1,15,0,HEVC
6.37574E+13,22,0.9,6,0.1,15,0,HEVC
6.37574E+13,21.4,0.3,6,0.1,15,0,HEVC
6.37574E+13,21.5,0.4,6,0.1,15,0,HEVC
6.37574E+13,21.6,0.5,6,0,15,0,HEVC
6.37574E+13,21.9,0.8,6,0.1,15,0,HEVC
6.37574E+13,21.6,0.6,6,0.1,15,0,HEVC
6.37574E+13,22.1,1,6,0,15,0.2,HEVC
6.37574E+13,21.6,0.6,6,0.1,15,0,HEVC
6.37574E+13,22.1,1.1,6,0.1,15,0,HEVC
6.37574E+13,22.5,1.5,6,0.1,15,0,HEVC
6.37574E+13,22.3,1.2,6,0.1,15,0.1,HEVC
6.37574E+13,22.9,1.8,6,0.1,15,0.1,HEVC
6.37574E+13,21.5,0.5,6,0.1,15,0,HEVC
6.37574E+13,22.3,1.2,6,0.1,15,0,HEVC
6.37574E+13,22.6,1.5,6,0.1,15,0,HEVC
6.37574E+13,22,0.9,6,0.1,15,0,HEVC
6.37574E+13,21.7,0.6,6,0.1,15,0,HEVC
6.37574E+13,21.5,0.4,6,0.1,15,0,HEVC
6.37574E+13,21.5,0.4,6,0.1,15,0,HEVC
6.37574E+13,21.7,0.6,6,0.1,15,0,HEVC
6.37574E+13,22.5,1.4,6,0.1,15,0,HEVC
6.37574E+13,21.5,0.4,6,0.1,15,0,HEVC
6.37574E+13,21.5,0.5,6,0.1,15,0,HEVC
6.37574E+13,22,0.9,6,0.1,15,0.1,HEVC
6.37574E+13,21.7,0.6,6,0.1,15,0,HEVC
6.37574E+13,23.1,2.1,6,0.1,15,0,HEVC
6.37574E+13,34.5,12.6,6,0.9,15,0,HEVC
6.37574E+13,42.5,20.8,6,0.7,15,0.1,HEVC
6.37574E+13,39.6,18.1,6,0.5,15,0.1,HEVC
6.37574E+13,39,17.8,6,0.2,15,0,HEVC
6.37574E+13,37.4,15.9,6,0.4,15,0.1,HEVC
6.37574E+13,39.8,18.3,6,0.5,15,0.1,HEVC
6.37574E+13,31.9,10.7,6,0.2,15,0,HEVC
6.37574E+13,25.6,4.5,6,0.1,15,0,HEVC
6.37574E+13,24.3,3.2,6,0.1,15,0,HEVC
6.37574E+13,24.1,2.9,6,0.1,15,0,HEVC
6.37574E+13,25.9,4,6,0.9,15,0.2,HEVC
6.37574E+13,26.7,4.5,6,1.2,15,0.1,HEVC
6.37574E+13,25.1,3.9,6,0.2,15,0,HEVC
6.37574E+13,28.6,7.2,6,0.4,15,0,HEVC
6.37574E+13,33.5,10.5,6,1.9,15,0,HEVC
6.37574E+13,28.3,6.5,6,0.7,15,0.1,HEVC
6.37574E+13,27.1,5.5,6,0.6,15,0,HEVC
6.37574E+13,24.7,3,6,0.7,15,0,HEVC
6.37574E+13,24.6,3.2,6,0.4,15,0,HEVC
6.37574E+13,24.4,3.4,6,0.1,15,0,HEVC
6.37574E+13,25.8,4.3,6,0.5,15,0.2,HEVC
6.37574E+13,27.4,6,6,0.4,15,0,HEVC
6.37574E+13,27.3,5.9,6,0.4,15,0.1,HEVC
6.37574E+13,24.4,3.3,6,0.1,15,0.1,HEVC
6.37574E+13,29.5,5.8,6,2.8,15,0,HEVC
6.37574E+13,27.6,4.9,6,1.8,15,0,HEVC
6.37574E+13,24.4,3.1,6,0.3,15,0,HEVC
6.37574E+13,25.3,3.4,6,0.9,15,0,HEVC
6.37574E+13,25.8,4.5,6,0.3,15,0,HEVC
6.37574E+13,25.5,3.9,6,0.6,15,0,HEVC
6.37574E+13,25.3,3.9,6,0.4,15,0,HEVC
6.37574E+13,27.3,5.7,6,0.6,15,0.1,HEVC
6.37574E+13,26.5,5.3,6,0.2,15,0,HEVC
6.37574E+13,25.6,4.2,6,0.4,15,0.2,HEVC
6.37574E+13,25,3.5,6,0.5,15,0,HEVC
6.37574E+13,25.4,3.7,6,0.8,15,0,HEVC
6.37574E+13,24.6,3.2,6,0.4,15,0,HEVC
6.37574E+13,26.2,4.7,6,0.5,15,0,HEVC
6.37574E+13,25.8,3.9,6,0.9,15,0,HEVC
6.37574E+13,25.1,4,6,0.2,15,0,HEVC
6.37574E+13,25.6,3.8,6,0.9,15,0,HEVC
6.37574E+13,25.5,4.2,6,0.3,15,0,HEVC
6.37574E+13,25.4,4.1,6,0.4,15,0,HEVC
6.37574E+13,27.6,6.3,6,0.3,15,0,HEVC
6.37574E+13,25.3,3.9,6,0.4,15,0,HEVC
6.37574E+13,26.1,4.7,6,0.4,15,0,HEVC
6.37574E+13,26.3,4.7,6,0.6,15,0,HEVC
6.37574E+13,25.2,3.9,6,0.3,15,0,HEVC
6.37574E+13,26.2,4.8,6,0.3,15,0.1,HEVC
6.37574E+13,24.9,3.6,6,0.3,15,0,HEVC
6.37574E+13,22.7,1.5,6,0.2,15,0,HEVC
6.37574E+13,21.7,0.6,6,0.1,15,0,HEVC
6.37574E+13,22.6,1.5,6,0.1,15,0,HEVC
6.37574E+13,21.9,0.8,6,0.1,15,0,HEVC
6.37574E+13,22.6,1.5,6,0.1,15,0.2,HEVC
6.37574E+13,22.2,1.1,6,0,15,0,HEVC
6.37574E+13,21.8,0.7,6,0.1,15,0,HEVC
6.37574E+13,21.5,0.5,6,0,15,0,HEVC
6.37574E+13,21.4,0.4,6,0,15,0,HEVC
6.37574E+13,22.7,1.7,6,0,15,0,HEVC
6.37574E+13,22.1,1,6,0,15,0,HEVC
6.37574E+13,21.5,0.5,6,0,15,0,HEVC
6.37574E+13,21.5,0.5,6,0,15,0,HEVC
6.37574E+13,21.1,0,6,0,15,0,HEVC
6.37574E+13,21.8,0.7,6,0,15,0,HEVC
6.37574E+13,21.1,0.1,6,0,15,0,HEVC
6.37574E+13,21.4,0.4,6,0,15,0,HEVC
6.37574E+13,21.7,0.7,6,0,15,0,HEVC
6.37574E+13,21.7,0.7,6,0,15,0,HEVC
6.37574E+13,21.1,0.1,6,0,15,0,HEVC
6.37574E+13,21.3,0.3,6,0,15,0,HEVC
6.37574E+13,22.4,1.4,6,0,15,0,HEVC
6.37574E+13,21.9,0.9,6,0,15,0.1,HEVC
6.37574E+13,21.3,0.3,6,0,15,0,HEVC
6.37574E+13,21.3,0.3,6,0,15,0,HEVC
6.37574E+13,21.4,0.4,6,0,15,0,HEVC
6.37574E+13,22,1,6,0,15,0,HEVC
6.37574E+13,21.4,0.4,6,0,15,0,HEVC
